0	60731.4186359	90910.1992062	96452.8833119
1	60731.4186359	82460.4371969	86570.7956797
2	58207.0860409	73751.7254038	79345.582341
3	53195.1235822	64748.9022739	72232.7714715
4	51125.6743429	59870.2889414	60906.0568887
5	49570.2321122	56249.7538516	59148.4435695
6	45630.2346437	52087.0628746	53862.6383898
7	45304.1603981	50511.400041	53641.4386263
8	42341.2476715	47529.8386238	49326.1369933
9	40278.6493617	45392.4611295	46719.3982052
10	37646.8406714	43448.3558582	45330.2230464
11	37005.644192	40960.7565183	42518.6769942
12	33466.641376	38957.0556862	40244.1180836
13	33466.641376	36986.6351937	38113.6012039
14	32725.9634103	35265.1454383	36321.4635396
15	32316.7953619	33544.5088301	33995.6871996
16	31817.1543562	33111.9975288	33466.641376
17	31095.1341209	32772.2806811	35273.1535485
18	30389.4772271	32063.6383782	32338.8935003
19	30253.9160617	31632.8934745	31838.6629775
20	29583.3899604	31226.2897005	32115.2324501
21	29583.3899604	30411.4094595	31037.5586716
22	29410.4039753	29679.4971915	29718.9511258
23	29312.2017802	29576.983531	29583.3899604
24	29152.3792601	29530.97668	29583.3899604
25	29003.6546297	29386.8457042	29583.3899604
26	28881.1910799	29196.8768446	29312.2017802
27	28881.1910799	29012.785172	29139.2157951
28	28797.0897674	28973.1187723	29003.6546297
29	28797.0897674	28880.6023707	28881.1910799
30	28797.0897674	28871.0989224	28881.1910799
31	28797.0897674	28810.6300787	28881.1910799
32	28797.0897674	28797.0897674	28797.0897674
33	28797.0897674	28797.0897674	28797.0897674
34	28797.0897674	28797.0897674	28797.0897674
35	28797.0897674	28797.0897674	28797.0897674
36	28777.4854127	28797.070163	28797.0897674
37	28777.4854127	28796.9133282	28797.0897674
38	28777.4854127	28796.5604498	28797.0897674
39	28777.4854127	28793.1100834	28797.0897674
40	28777.4854127	28778.8577175	28797.0897674
41	28777.4854127	28777.4854127	28777.4854127
42	28777.4854127	28777.4854127	28777.4854127
43	28777.4854127	28777.4854127	28777.4854127
44	28777.4854127	28777.4854127	28777.4854127
45	28777.4854127	28777.4854127	28777.4854127
46	28777.4854127	28777.4854127	28777.4854127
47	28777.4854127	28777.4854127	28777.4854127
48	28777.4854127	28777.4854127	28777.4854127
49	28777.4854127	28777.4854127	28777.4854127
50	28777.4854127	28777.4854127	28777.4854127
51	28777.4854127	28777.4854127	28777.4854127
52	28777.4854127	28777.4854127	28777.4854127
53	28777.4854127	28777.4854127	28777.4854127
54	28777.4854127	28777.4854127	28777.4854127
55	28777.4854127	28777.4854127	28777.4854127
56	28777.4854127	28777.4854127	28777.4854127
57	28777.4854127	28777.4854127	28777.4854127
58	28777.4854127	28777.4854127	28777.4854127
59	28777.4854127	28777.4854127	28777.4854127
60	28777.4854127	28777.4854127	28777.4854127
61	28777.4854127	28777.4854127	28777.4854127
62	28777.4854127	28777.4854127	28777.4854127
63	28777.4854127	28777.4854127	28777.4854127
64	28777.4854127	28777.4854127	28777.4854127
65	28777.4854127	28777.4854127	28777.4854127
66	28777.4854127	28777.4854127	28777.4854127
67	28777.4854127	28777.4854127	28777.4854127
68	28777.4854127	28777.4854127	28777.4854127
69	28777.4854127	28777.4854127	28777.4854127
70	28777.4854127	28777.4854127	28777.4854127
71	28777.4854127	28777.4854127	28777.4854127
72	28777.4854127	28777.4854127	28777.4854127
73	28777.4854127	28777.4854127	28777.4854127
74	28777.4854127	28777.4854127	28777.4854127
75	28777.4854127	28777.4854127	28777.4854127
76	28777.4854127	28777.4854127	28777.4854127
77	28777.4854127	28777.4854127	28777.4854127
78	28777.4854127	28777.4854127	28777.4854127
79	28777.4854127	28777.4854127	28777.4854127
80	28777.4854127	28777.4854127	28777.4854127
81	28777.4854127	28777.4854127	28777.4854127
82	28777.4854127	28777.4854127	28777.4854127
83	28777.4854127	28777.4854127	28777.4854127
84	28777.4854127	28777.4854127	28777.4854127
85	28777.4854127	28777.4854127	28777.4854127
86	28777.4854127	28777.4854127	28777.4854127
87	28777.4854127	28777.4854127	28777.4854127
88	28777.4854127	28777.4854127	28777.4854127
89	28777.4854127	28777.4854127	28777.4854127
90	28777.4854127	28777.4854127	28777.4854127
91	28777.4854127	28777.4854127	28777.4854127
92	28777.4854127	28777.4854127	28777.4854127
93	28777.4854127	28777.4854127	28777.4854127
94	28777.4854127	28777.4854127	28777.4854127
95	28777.4854127	28777.4854127	28777.4854127
96	28777.4854127	28777.4854127	28777.4854127
97	28777.4854127	28777.4854127	28777.4854127
98	28777.4854127	28777.4854127	28777.4854127
99	28777.4854127	28777.4854127	28777.4854127
