0	69565.6403335	83451.8435862	89870.1406153
1	61583.9946333	74322.8981026	77466.7591343
2	56087.3213204	65912.3797571	67985.0298386
3	51959.9683132	58509.2000887	61099.2212211
4	47472.6604962	53473.1468521	58819.1160919
5	43628.0359737	49658.8666994	51788.9506715
6	41896.3381683	45660.8564204	49463.1201125
7	40021.9724686	42874.0031273	43628.0359737
8	38181.2434613	40992.7600162	41749.4470791
9	35461.7795648	39130.6682257	40021.9724686
10	34000.5056066	37345.1396553	41396.4437231
11	32089.2937681	35054.8539346	35461.7795648
12	32034.8209037	33330.0100455	33484.6551274
13	31892.3015965	32080.9407289	32089.2937681
14	31070.7153679	32006.6799006	34515.8528474
15	29796.6645974	31590.0913759	31837.8287322
16	29774.1636868	31204.737923	33967.9193838
17	29367.6876684	29786.9779194	29796.6645974
18	28876.4357912	29510.4229474	29774.1636868
19	28505.8094009	29133.0813279	29184.6260838
20	28505.8094009	28732.5813449	28835.8630229
21	28234.6212207	28505.5255251	28505.8094009
22	28234.6212207	28492.0136768	28505.8094009
23	28228.2774301	28234.5133763	28234.6212207
24	28228.2774301	28228.6961203	28234.6212207
25	27823.485255	28227.7807411	28228.2774301
26	27823.485255	28212.7706892	28228.2774301
27	27601.1737745	27823.040632	27823.485255
28	27601.1737745	27805.922648	27823.485255
29	27601.1737745	27601.1737745	27601.1737745
30	27601.1737745	27601.1737745	27601.1737745
31	27601.1737745	27601.1737745	27601.1737745
32	27601.1737745	27601.1737745	27601.1737745
33	27601.1737745	27601.1737745	27601.1737745
34	27601.1737745	27601.1737745	27601.1737745
35	27601.1737745	27601.1737745	27601.1737745
36	27601.1737745	27601.1737745	27601.1737745
37	27601.1737745	27601.1737745	27601.1737745
38	27601.1737745	27601.1737745	27601.1737745
39	27601.1737745	27601.1737745	27601.1737745
40	27601.1737745	27601.1737745	27601.1737745
41	27601.1737745	27601.1737745	27601.1737745
42	27601.1737745	27601.1737745	27601.1737745
43	27601.1737745	27601.1737745	27601.1737745
44	27601.1737745	27601.1737745	27601.1737745
45	27601.1737745	27601.1737745	27601.1737745
46	27601.1737745	27601.1737745	27601.1737745
47	27601.1737745	27601.1737745	27601.1737745
